Date,Open,High,Low,Close,Volume,Change
2025-11-27,27500,31500,19840,19920,17005446,
2025-11-28,20400,22550,18380,19100,6681576,-0.04116465863453811
2025-12-01,19900,22150,19600,20500,4300007,0.0732984293193717
2025-12-02,20850,21700,19830,19900,1365968,-0.029268292682926855
2025-12-03,20000,20150,19150,19290,819929,-0.030653266331658324
2025-12-04,19350,19370,17950,18040,742685,-0.06480041472265419
2025-12-05,17740,17900,16430,16600,665603,-0.07982261640798227
2025-12-08,16630,20250,16510,18360,4608391,0.10602409638554211
2025-12-09,19120,19430,17100,17100,1422689,-0.06862745098039214
2025-12-10,17100,17110,16100,16120,467570,-0.057309941520467866
2025-12-11,16100,16500,14540,14620,643088,-0.09305210918114148
2025-12-12,12370,13200,12300,12710,1673162,-0.13064295485636113
2025-12-15,12750,13680,12550,12870,791401,0.01258851298190411
2025-12-16,12800,13490,12500,12620,687533,-0.019425019425019396
2025-12-17,12790,14200,12180,12370,2137356,-0.019809825673534065
2025-12-18,12220,12240,11430,11500,449376,-0.07033144704931282
2025-12-19,11500,11720,11170,11240,288463,-0.022608695652173938
2025-12-22,11240,11950,11230,11780,325952,0.04804270462633453
2025-12-23,11810,11840,10910,11050,306811,-0.061969439728353115
2025-12-24,11200,11200,10380,10440,277876,-0.05520361990950229
2025-12-26,10450,10490,9860,9880,300062,-0.05363984674329503
2025-12-29,8750,10860,8600,9420,2722460,-0.046558704453441346
2025-12-30,9420,10220,9210,9410,895254,-0.0010615711252653925
2026-01-02,9690,10250,9430,9880,984123,0.049946865037194366
2026-01-05,9900,10300,9720,9930,486199,0.005060728744939347
2026-01-06,9970,11220,9400,10500,2016486,0.05740181268882183
2026-01-07,10400,11700,9880,9940,2473029,-0.053333333333333344
2026-01-08,9950,10690,9670,10390,1548243,0.04527162977867194
2026-01-09,10600,10950,9900,9940,1012917,-0.04331087584215587
2026-01-12,9940,10020,9600,9650,368640,-0.02917505030181089
2026-01-13,9650,9930,9310,9390,372629,-0.02694300518134718
2026-01-14,9400,9570,9110,9130,239854,-0.027689030883919052
2026-01-15,9130,9300,9030,9220,150738,0.009857612267250904
2026-01-16,9250,9660,9160,9200,381341,-0.002169197396963085
2026-01-19,9190,9390,9040,9130,176515,-0.007608695652173925
2026-01-20,9130,9860,8910,9290,542106,0.017524644030668224
2026-01-21,9330,9330,8740,8790,288128,-0.05382131324004302
2026-01-22,8980,9330,8820,9230,314022,0.05005688282138787
2026-01-23,9220,9700,9060,9300,426140,0.007583965330444142
2026-01-26,9330,9910,9290,9840,494255,0.058064516129032295
2026-01-27,10050,10060,9530,9720,391893,-0.012195121951219523
2026-01-28,9720,9810,9490,9660,292993,-0.006172839506172867
2026-01-29,9660,9840,9310,9470,267695,-0.019668737060041352
2026-01-30,9340,9550,9170,9270,292083,-0.02111932418162621
2026-02-02,9140,9420,8950,9170,216794,-0.010787486515641875
2026-02-03,9250,10790,9230,10060,3503214,0.09705561613958569
2026-02-04,10030,12280,9850,11600,8384056,0.1530815109343937
2026-02-05,11900,14360,11540,12440,10763910,0.07241379310344831
2026-02-06,12590,13440,11670,12050,3077823,-0.031350482315112504
2026-02-09,12310,12890,11690,11760,972600,-0.0240663900414938
